	row ID	row m/z	retention time (min)	LQ-01-61-78_pos.mzXML	annotation	status	MF (sirius)	adduct (sirius)	Compound name (sirius)
0	681	169.0717	0.21	8.861821576557058e-05	non anotated	not interesting	C21H38O6	[M + H3N + H]+	1,2,3-Heptadecanetricarboxylic acid, 1-methyl ester, (2S,3S)-
1	328	147.0664	0.29	0.00021503060414585447	non anotated	not interesting	C18H28O3	[M - H2O + H]+	9-Oxo-10,12,15-odta
2	768	175.0979	0.32	0.0005726439777770044	non anotated	not interesting	C14H21NO7	[M + H]+	not available
3	683	169.0718	0.32	0.00017860068267723438	non anotated	not interesting	not available	not available	not available
4	1101	188.0931	0.33	0.0002811028274492846	non anotated	not interesting	C12H18O	[M + H]+	Geijerone
5	598	164.1183	0.33	0.00013701615654865582	non anotated	not interesting	C33H52O5	[M + Na]+	not available
6	802	176.0938	0.34	0.0005100751302585519	non anotated	not interesting	C17H30O6	[M + H]+	not available
7	479	156.0769	0.34	0.0005229810609335043	non anotated	not interesting	C12H20O5	[M + H]+	4-Oxododecanedioic acid
8	386	149.9432	0.37	0.000650887545852156	non anotated	not interesting	not available	not available	not available
9	915	180.9469	0.37	0.0006130614607646911	non anotated	not interesting	C13H16O4	[M - H2O + H]+	4-Allyl-2,6-dimethoxyphenyl acetate
10	239	139.9879	0.37	0.001203226075531818	non anotated	not interesting	C30H50O	[M - H2O + H]+	b-viscol
11	2304	221.9731	0.37	0.0008557288596920452	non anotated	not interesting	C31H44O6	[M + Na]+	not available
12	385	149.5262	0.37	0.0011056450578465916	non anotated	not interesting	C16H18O5	[M + H]+	6-(2-hydroxy-3-methylbut-3-enyl)-5,7-dimethoxychromen-2-one
13	447	153.9595	0.38	0.0004399060055170193	non anotated	not interesting	C9H14O2	[M + H3N + H]+	non-8-ynoic acid
14	646	166.5002	0.38	0.00034252210259176673	non anotated	not interesting	C28H44O7	[M - H2O + H]+	2,3,14-trihydroxy-10,13-dimethyl-17-(2,3,6-trihydroxy-6-methyl-5-methylideneheptan-2-yl)-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one
15	347	147.984	0.38	0.0002724213294276963	non anotated	not interesting	C10H20O3	[M + Na]+	6-Hydroxy-3,7-dimethyloctanoate
16	503	158.5128	0.38	0.0004800935401221564	non anotated	not interesting	C13H22O	[M - H2O + H]+	Dihydro-alpha-ionone
17	343	147.5064	0.38	0.00021811245498970703	non anotated	not interesting	C30H50O	[M - H2O + H]+	B-Amyrin
18	449	153.9934	0.38	0.0004129807678931403	non anotated	not interesting	not available	not available	not available
19	808	176.9751	0.38	0.000301647831013235	non anotated	not interesting	C25H53N7O	[M + H]+	not available
20	202	136.5	0.38	0.0009939143029182819	non anotated	not interesting	not available	not available	not available
21	1016	184.4948	0.38	0.0002382882922206505	non anotated	not interesting	C14H26O4	[M - H2O + H]+	tetradecanedioate
22	1965	213.9627	0.38	0.000396198661361939	non anotated	not interesting	not available	not available	not available
23	150	130.4875	0.38	0.0002235277280962982	non anotated	not interesting	C21H20O7	[M + H3N + H]+	(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate
24	3496	260.9557	0.38	0.00047272451106358674	non anotated	not interesting	C17H30O5	[M - H4O2 + H]+	not available
25	2051	215.9578	0.38	0.00014605262784936132	non anotated	not interesting	C25H26O6	[M + H]+	Euchrenone b7
26	241	140.0102	0.39	0.0015298816832154036	non anotated	not interesting	C27H28O11	[M + H3N + H]+	[(2R,3R,4S,5R,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-[2-[(1-hydroxy-6-oxocyclohex-2-ene-1-carbonyl)oxymethyl]phenoxy]oxan-4-yl] benzoate
27	6766	322.9864	0.39	0.00024526571957932396	non anotated	not interesting	not available	not available	not available
28	1049	185.9724	0.39	0.0001638585952360166	non anotated	not interesting	C29H42O8	[M - H4O2 + H]+	not available
29	172	134.5165	0.39	0.00012213647023320585	non anotated	not interesting	not available	not available	not available
30	677	168.4969	0.39	0.00017012987366027166	non anotated	not interesting	not available	not available	not available
31	2160	219.0101	0.4	0.003354246997068822	non anotated	not interesting	C28H38O7	[M - H4O2 + H]+	not available
32	645	166.4892	0.4	0.0006674413428563235	non anotated	not interesting	C28H44O3	[M + Na]+	not available
33	2851	239.9576	0.4	0.0007200632698459254	non anotated	not interesting	C26H48O5	[M - H2O + H]+	not available
34	1153	190.4984	0.43	0.0004519526107790817	non anotated	not interesting	C9H16O2	[M - H4O2 + H]+	5-Nonanolide
35	529	161.0262	0.43	0.0018635250882572194	non anotated	not interesting	C30H42O7	[M + H]+	Neuro_000053
36	912	180.0633	0.44	0.0002828075875617613	non anotated	not interesting	C29H52O7	[M - H2O + H]+	Certonardosterol P1
37	223	138.0585	0.61	0.0008786468695306676	non anotated	not interesting	not available	not available	not available
38	5665	305.0205	0.62	0.000249344339301586	non anotated	not interesting	C21H40O7	[M - H2O + H]+	[(2R)-2,3-dihydroxypropyl] (E)-8,11,12-trihydroxyoctadec-9-enoate
39	345	147.5066	0.83	0.00011994605506790176	non anotated	not interesting	C17H32O7	[M - H4O2 + H]+	not available
40	6365	316.2121	1.07	0.00016808766754585836	non anotated	not interesting	C19H34O10	[M + Na]+	1-Octen-3-ol-3-o-beta-D-xylopyranosyl(1->6)-beta-D-glucopyranoside
41	6364	316.212	1.24	0.0002009800007078013	non anotated	not interesting	not available	not available	not available
42	2033	215.1255	1.33	0.0004293674864030812	non anotated	not interesting	C30H50O4	[M - H4O2 + H]+	Soyasapogenol A
43	1306	195.0992	1.43	0.00013527891318961007	non anotated	not interesting	C29H34O7	[M + H]+	not available
44	413	153.0547	1.44	0.00040588206522629495	annotated	not interesting	C10H14O4	[M - H2O + H]+	(Z)-2-[[(Z)-2-methylbut-2-enoyl]oxymethyl]but-2-enoic acid
45	706	170.1176	1.47	0.0004645354043561186	non anotated	not interesting	not available	not available	not available
46	1104	188.1281	1.47	0.00027396109069708377	non anotated	not interesting	C25H38O7	[M + K]+	not available
47	1858	210.1102	1.47	0.00014267339819532134	non anotated	not interesting	C18H20N2O9	[M + H]+	not available
48	727	172.1331	1.57	0.000692200748147636	non anotated	not interesting	C26H36O6	[M + Na]+	not available
49	1293	194.1152	1.57	0.0014773474349958986	non anotated	not interesting	C37H56O4	[M + Na]+	Artapetalin C
50	1454	199.144	1.62	0.0003049439650413962	non anotated	not interesting	C26H40O3	[M + Na]+	not available
51	2265	221.1261	1.62	0.00039525004657956555	non anotated	not interesting	C38H50O9	[M - H4O2 + H]+	(9R)-6,8-dihydroxy-7-[(1S)-1-(2-hydroxy-3,3,5,5-tetramethyl-4,6-dioxocyclohexen-1-yl)-2-methylpropyl]-2,2,4,4-tetramethyl-5-(2-methylpropanoyl)-9-propan-2-yl-9H-xanthene-1,3-dione
52	3988	273.1672	1.78	0.000318460143346961	non anotated	not interesting	not available	not available	not available
53	881	179.0702	1.84	0.00023488316017262147	annotated	not interesting	C12H14O5	[M + H]+	not available
54	1037	185.1149	1.87	0.0011471039204900741	non anotated	not interesting	not available	not available	not available
55	3380	257.137	1.93	0.00020868448653678484	non anotated	not interesting	not available	not available	not available
56	711	171.1015	1.95	0.0002799877558075354	annotated	not interesting	C26H42O4	[M + Na]+	Dinopol 235
57	1115	189.1121	1.95	7.769248877988666e-05	annotated	not interesting	C16H16O2	[M + H]+	4E-3,4''-dimethoxystilbene
58	1777	208.1308	1.99	0.00020189609268502428	non anotated	not interesting	C15H18N2O6S2	[M + H]+	not available
59	2533	229.1428	2.04	0.00021544869314162206	non anotated	not interesting	C11H22O6	[M - H4O2 + H]+	2-(hydroxymethyl)-6-(2-methylbutoxy)oxane-3,4,5-triol
60	558	163.0753	2.04	0.00011320597919772877	annotated	not interesting	C18H30O3	[M - H2O + H]+	ACMC-20lrpq
61	2627	233.0784	2.13	0.00016001493653369228	non anotated	not interesting	not available	not available	not available
62	3199	251.1625	2.19	0.00016835384876337273	non anotated	not interesting	C37H42O14	[M + Na]+	not available
63	2312	222.1465	2.4	0.0005302048534860153	non anotated	not interesting	C15H22O5	[M + K]+	Qinghosu
64	1485	200.1645	2.4	0.00037575108493279204	non anotated	not interesting	C19H37NO3	[M + K]+	not available
65	2657	233.1748	2.46	0.00023868392041901228	non anotated	not interesting	not available	not available	not available
66	3320	255.1576	2.51	0.0004333692607553283	non anotated	not interesting	not available	not available	not available
67	5272	299.1102	2.58	0.0003588408820637374	non anotated	not interesting	C28H44O2	[M + Na]+	not available
68	2890	241.1909	2.67	0.00019190859635409186	non anotated	not interesting	C11H18O4	[M + Na]+	not available
69	3200	251.1626	2.7	0.0001696731020231044	non anotated	not interesting	not available	not available	not available
70	2737	236.1621	2.79	0.0006266148523929174	non anotated	not interesting	C21H36O5	[M - H2O + H]+	not available
71	1987	214.1801	2.79	0.0005941467228531837	non anotated	not interesting	C19H28O12	[M + H3N + H]+	not available
72	3328	255.2077	2.98	0.00026410132337432014	non anotated	not interesting	C24H32O2	[M + K]+	not available
73	7442	336.1259	3.12	0.00033254491974813225	non anotated	not interesting	C27H36O	[M + H3N + H]+	beta-apo-10''-carotenal
74	1970	214.0895	3.12	0.00030809647316288496	non anotated	not interesting	C27H44O2	[M + Na]+	24-oxocholesterol
75	7981	350.1417	3.14	0.0002618360181631682	non anotated	not interesting	C13H12O6	[M + H]+	not available
76	3878	271.1883	3.2	0.00025372924981730596	non anotated	not interesting	C26H46O3	[M - H2O + H]+	not available
77	8221	356.1419	3.21	0.00010219267233840114	non anotated	not interesting	C13H20O5	[M + H3N + H]+	not available
78	15582	713.2921	3.27	0.0003882286244271307	non anotated	not interesting	not available	not available	not available
79	15646	735.2737	3.27	0.0001366570409209417	non anotated	not interesting	not available	not available	not available
80	8242	357.1497	3.27	0.002089784491809056	non anotated	not interesting	C7H14O	[M + H]+	Butyrone
81	7983	350.1417	3.37	0.0002510429113216839	non anotated	not interesting	C22H26O8	[M - H2O + H]+	bmse010057
82	9072	386.1521	3.37	0.0009202865148912245	non anotated	not interesting	C22H26O8	[M - H4O2 + H]+	not available
83	15735	771.2968	3.37	0.000104758232833732	non anotated	not interesting	not available	not available	not available
84	9249	395.1677	3.4	0.00014793848714756382	non anotated	not interesting	C29H37NO11	[M + H]+	not available
85	15556	706.3068	3.42	0.00021414684848332672	non anotated	not interesting	not available	not available	not available
86	6188	313.2374	3.44	9.145759793585518e-05	non anotated	not interesting	not available	not available	not available
87	12388	475.3781	3.46	5.5722539903497906e-05	non anotated	not interesting	C15H24O4	[M - H2O + H]+	not available
88	10156	422.1822	3.48	0.00019777359119351926	non anotated	not interesting	C9H18O2	[M - H4O2 + H]+	nonylate
89	7982	350.1417	3.49	0.0010509002760975196	non anotated	not interesting	not available	not available	not available
90	10681	435.1704	3.53	0.00024518157282542465	non anotated	not interesting	C22H26O9	[M - H4O2 + H]+	4''-O-Methyldavidioside
91	15581	713.2916	3.57	0.0002279091518056276	non anotated	not interesting	not available	not available	not available
92	12521	480.3109	3.57	0.0011959747615090928	non anotated	not interesting	C28H34O11	[M + H]+	not available
93	8241	357.1496	3.57	0.0008292040396804925	non anotated	not interesting	not available	not available	not available
94	1295	194.1177	3.58	0.00024247282721904292	annotated	not interesting	not available	not available	not available
95	8220	356.1418	3.59	0.00016150413345919026	non anotated	not interesting	not available	not available	not available
96	7698	342.1445	3.59	0.00017052516843630436	non anotated	not interesting	C30H46O6	[M + H3N + H]+	medicagenate
97	8710	372.0662	3.6	0.0001453264509702942	non anotated	not interesting	C28H44O4	[M + Na]+	not available
98	12956	491.3724	3.6	8.925993224769998e-05	non anotated	not interesting	not available	not available	not available
99	4692	288.2898	3.6	0.0006374177075991079	non anotated	not interesting	C29H52O12	[M + Na]+	not available
100	8678	371.148	3.6	0.009865644032594403	non anotated	specific non annotated	C23H46O4	[M + H]+	1-arachidonyl-glycerol
101	7393	335.1363	3.61	0.00012053576049230701	non anotated	not interesting	C27H48O5	[M - H4O2 + H]+	Chimaerol
102	2970	244.2635	3.62	0.00012544762239424058	non anotated	not interesting	C9H14O4	[M + Na]+	2-butyl-3-methylidenebutanedioate
103	15717	763.2671	3.62	0.00039594331071889387	non anotated	not interesting	not available	not available	not available
104	15663	741.2857	3.62	0.0020453919930238378	non anotated	not interesting	not available	not available	not available
105	9194	393.1793	3.64	0.00018120426462053268	non anotated	not interesting	C26H43NO7S	[M + K]+	Sulfoglycolithocholate
106	9073	386.1705	3.64	0.0005388725060041078	non anotated	not interesting	C25H28O6	[M + H]+	3-(2,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one
107	8240	357.1496	3.66	0.007443187270661182	non anotated	specific non annotated	not available	not available	not available
108	9300	396.6362	3.66	0.0002950128679451122	non anotated	not interesting	C29H37NO12	[M + H]+	not available
109	980	183.0801	3.66	0.0006707634442675717	annotated	not interesting	C31H48O4	[M + H]+	Oprea1_042704
110	10155	422.1811	3.66	0.00022819192502243336	non anotated	not interesting	not available	not available	not available
111	9601	407.157	3.66	0.0005754971687178164	non anotated	not interesting	C30H50O4	[M + H3N + H]+	(1R,3aS,5aR,5bR,9S,11aR)-9-hydroxy-1-(2-hydroxypropan-2-yl)-5a,5b,8,8,11a-pentamethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid
112	15645	735.273	3.66	0.00019215976508995858	non anotated	not interesting	not available	not available	not available
113	11773	459.3826	3.68	0.0008610330438251794	annotated	not interesting	C16H23NO	[M + K]+	not available
114	9186	392.1702	3.68	9.064619491873866e-05	non anotated	not interesting	not available	not available	not available
115	15685	753.2855	3.69	0.0007284380193247565	non anotated	not interesting	not available	not available	not available
116	15743	775.2672	3.69	0.00018427609018960907	non anotated	not interesting	not available	not available	not available
117	8824	377.1467	3.69	0.004306744171647016	non anotated	not interesting	not available	not available	not available
118	10224	423.3617	3.7	0.0002888554617230782	annotated	not interesting	not available	not available	not available
119	10728	436.1774	3.7	0.00034440562793366567	non anotated	not interesting	not available	not available	not available
120	6632	319.7137	3.7	0.00022724254732456117	non anotated	not interesting	C15H17NO6	[M + K]+	not available
121	10997	441.3723	3.7	0.0015665742171523714	annotated	not interesting	C21H23N3O2	[M - H2O + H]+	[4-(2-methoxyphenyl)piperazin-1-yl]-(1-methylindol-3-yl)methanone
122	4690	288.2896	3.7	0.0014302975885040108	non anotated	not interesting	C18H16N2O4	[M + H3N + H]+	not available
123	2968	244.2634	3.71	0.00028439889366273474	non anotated	not interesting	C15H18O5	[M + H3N + H]+	4-hydroxy-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-6-carbaldehyde
124	12338	474.6912	3.74	0.00022606779873713187	non anotated	not interesting	not available	not available	not available
125	15764	785.3514	3.74	0.000294498578130565	non anotated	not interesting	not available	not available	not available
126	9415	400.1873	3.75	0.00018014342214267993	non anotated	not interesting	C12H25NO	[M + H]+	Amide KK
127	9761	409.6597	3.75	0.0007636399294016826	non anotated	not interesting	C16H18O10	[M + H3N + H]+	Fraxin
128	9580	406.1676	3.76	0.0018990084576409258	non anotated	not interesting	C30H48O7	[M - H2O + H]+	Cucurbitacin IIb
129	15809	811.3272	3.76	0.00032692559500175467	non anotated	not interesting	not available	not available	not available
130	7392	335.1362	3.76	0.0014076504419235749	non anotated	not interesting	C39H64O5	[M - H2O + H]+	1.3-dilinolenin
131	10682	435.1708	3.76	0.0003968039359137447	non anotated	not interesting	C19H24O3	[M - H2O + H]+	methoxy-Estrone
132	15693	755.3016	3.78	0.01632572200300934	non anotated	specific non annotated	not available	not available	not available
133	8849	378.155	3.78	0.07270494283486402	non anotated	specific non annotated	C19H18O5	[M + H3N + H]+	not available
134	451	154.0499	3.78	0.00024518483923400446	non anotated	not interesting	C11H16O4	[M + Na]+	not available
135	10027	417.6412	3.78	0.0019323687179599951	non anotated	not interesting	C21H20O10	[M + Na]+	Afzelin
136	11528	455.1699	3.79	0.00032471299877472764	non anotated	not interesting	C18H28O5	[M + Na]+	Hymeglusin
137	10502	428.6575	3.79	0.0006629133828589747	non anotated	not interesting	not available	not available	not available
138	12883	489.3568	3.79	0.00022473083170976437	annotated	not interesting	C21H40O4	[M - H2O + H]+	Emalsy MO
139	10721	436.1368	3.79	0.0009196360022759558	non anotated	not interesting	C14H26O5	[M + Na]+	not available
140	15746	777.2832	3.79	0.0009893414156748955	non anotated	not interesting	not available	not available	not available
141	7696	342.1442	3.79	0.0010126413071048373	non anotated	not interesting	C11H14O	[M - H2O + H]+	n-Butylphenylketone
142	15484	688.2602	3.79	0.0005051642714492186	non anotated	not interesting	not available	not available	not available
143	15676	748.317	3.79	0.0004638597437855206	non anotated	not interesting	not available	not available	not available
144	12379	475.3776	3.8	0.00023325505611409154	non anotated	not interesting	C29H46O3	[M + H]+	not available
145	10506	429.1893	3.81	0.00017014777109274976	non anotated	not interesting	not available	not available	not available
146	9193	393.1786	3.81	0.0011539228592179142	non anotated	not interesting	C15H18O5	[M - H2O + H]+	Ulopterol
147	11071	443.1872	3.81	0.0010747751232522242	non anotated	not interesting	C30H48O5	[M - H2O + H]+	bayogenin
148	1833	209.1536	3.82	4.390282005953818e-05	non anotated	not interesting	C35H36O15	[M + H3N + H]+	not available
149	2472	227.1641	3.82	0.00011087537407110967	non anotated	not interesting	C26H34O8	[M + H3N + H]+	not available
150	4691	288.2897	3.82	0.0002899830790863624	annotated	not interesting	not available	not available	not available
151	15916	871.3496	3.83	0.0001650363474500206	non anotated	not interesting	not available	not available	not available
152	11612	456.1758	3.83	0.00278644883249085	non anotated	not interesting	C29H38O16	[M - H4O2 + H]+	not available
153	15990	911.344	3.83	0.0003089969960127075	non anotated	not interesting	not available	not available	not available
154	7757	343.2477	3.83	4.261918647675933e-05	non anotated	not interesting	C40H42O12	[M + H3N + H]+	not available
155	15943	885.366	3.84	0.00018599379726066083	non anotated	not interesting	not available	not available	not available
156	15931	883.3512	3.85	9.207001563721956e-05	non anotated	not interesting	not available	not available	not available
157	11031	442.1796	3.85	0.0006897689126111713	non anotated	not interesting	C19H30O2	[M + K]+	Androtin
158	11334	450.1761	3.85	0.0006710156019679739	non anotated	not interesting	C4H12N3O4P	[M + H]+	Guanidinoethyl methyl phosphate
159	9842	412.1685	3.87	0.0003155439694933076	non anotated	not interesting	C19H30O4	[M + K]+	not available
160	8219	356.1417	3.88	0.000470341247813876	non anotated	not interesting	C18H28O6	[M + Na]+	5,6-dihydropinolidoxin
161	7645	341.1365	3.88	0.00023281118057446614	non anotated	not interesting	C17H26O6	[M + H3N + H]+	11alpha,13-dihydrochamissonolide
162	12296	473.3621	3.88	0.00013407287658989312	annotated	not interesting	not available	not available	not available
163	12958	491.373	3.88	0.00014089762195236273	non anotated	not interesting	C11H14O4	[M + H3N + H]+	methyl 3-(4-methoxyphenoxy)propanoate
164	5577	303.232	3.89	0.00020776876188924646	annotated	not interesting	C20H36O5	[M - H2O + H]+	PGF1beta
165	15783	799.3657	3.9	0.0005961639279441417	non anotated	not interesting	not available	not available	not available
166	15607	720.3226	3.9	0.00018110459394904023	non anotated	not interesting	not available	not available	not available
167	15833	825.3437	3.9	0.00016661370349981876	non anotated	not interesting	not available	not available	not available
168	9414	400.1865	3.9	0.0029400273956863574	non anotated	not interesting	not available	not available	not available
169	7758	343.248	3.91	0.00027342216153753985	non anotated	not interesting	not available	not available	not available
170	15814	813.3437	3.91	0.0002564806904354882	non anotated	not interesting	not available	not available	not available
171	9604	407.1757	3.91	0.001173197778013221	non anotated	not interesting	C17H28O3	[M - H4O2 + H]+	ACMC-20mhiu
172	10043	419.1572	3.92	0.0004301631790121494	non anotated	not interesting	not available	not available	not available
173	12888	489.3571	3.93	9.325146375297307e-05	non anotated	not interesting	not available	not available	not available
174	10096	421.174	3.94	0.00014875251798473162	non anotated	not interesting	C17H16O2	[M + H]+	not available
175	9581	406.1679	3.94	0.00022804355208599098	non anotated	not interesting	C8H16O3	[M - H2O + H]+	2-ethyl-3-hydroxyhexanoate
176	13137	497.2531	3.95	0.00028066621373496213	non anotated	not interesting	C21H38O7	[M + H]+	Caperatic acid
177	7697	342.1445	3.95	0.01342176609978784	non anotated	specific non annotated	C30H46O6	[M + Na]+	not available
178	9431	401.2172	3.95	0.00028294310678485615	non anotated	not interesting	C20H25NO3	[M + K]+	not available
179	10033	418.2439	3.95	0.00037598360462313377	non anotated	not interesting	not available	not available	not available
180	10634	433.1549	3.95	0.000415725935650555	non anotated	not interesting	C20H30O4	[M - H4O2 + H]+	not available
181	11851	462.176	3.96	0.00041912141823033134	non anotated	not interesting	C18H24O5	[M + Na]+	not available
182	11303	449.1864	3.96	0.0008953548037217126	non anotated	not interesting	C7H15NO3	[M - H4O2 + H]+	not available
183	15483	688.26	3.96	0.0008167973948152784	non anotated	not interesting	not available	not available	not available
184	15858	837.3445	3.96	0.0003679976312312405	non anotated	not interesting	not available	not available	not available
185	13255	500.2645	3.96	0.0015551518180489357	non anotated	not interesting	C14H20O2	[M - H4O2 + H]+	7,9-tetradecadiynoic acid
186	8912	381.1511	3.96	0.00012297447357071216	non anotated	not interesting	C29H46O3	[M - H2O + H]+	not available
187	12386	475.378	3.96	0.0007963622793392778	non anotated	not interesting	not available	not available	not available
188	15729	770.2996	3.98	0.0005421178072551484	non anotated	not interesting	not available	not available	not available
189	10628	432.6429	3.98	0.00017322584691769003	non anotated	not interesting	C17H26O	[M - H2O + H]+	not available
190	10046	419.177	3.98	0.0010160370722459094	non anotated	not interesting	not available	not available	not available
191	9924	414.1508	3.99	0.00044072260766197917	non anotated	not interesting	not available	not available	not available
192	15677	748.3178	3.99	0.0021964441756732946	non anotated	not interesting	not available	not available	not available
193	12305	473.3626	4.0	0.00026116253331454824	annotated	not interesting	not available	not available	not available
194	6267	315.1231	4.0	0.0003169847777968941	non anotated	not interesting	C20H18O5	[M + H]+	Paratocarpin K
195	7278	332.1495	4.0	0.00028136363152533926	non anotated	not interesting	not available	not available	not available
196	15944	885.3667	4.01	0.0005489517499877973	non anotated	not interesting	not available	not available	not available
197	10678	435.1534	4.01	0.0013111488366445636	non anotated	not interesting	C13H13NO3	[M + Na]+	not available
198	7479	337.1049	4.01	0.0007054646557282802	non anotated	not interesting	not available	not available	not available
199	9605	407.1761	4.01	0.010717660715006301	non anotated	specific non annotated	C30H46O2	[M + H3N + H]+	not available
200	11613	456.1759	4.01	0.0013361326803731568	non anotated	not interesting	C33H40O11	[M + H3N + H]+	not available
201	9926	414.1832	4.01	0.004986708150780493	non anotated	not interesting	C20H28O8	[M + H]+	not available
202	9861	413.1759	4.01	0.0030190470748727755	non anotated	not interesting	not available	not available	not available
203	10365	426.1652	4.02	0.0017561002566599923	non anotated	not interesting	not available	not available	not available
204	364	149.0598	4.02	0.0004599886822887263	non anotated	not interesting	C16H30O2	[M + H3N + H]+	zoomarate
205	10397	427.1726	4.03	0.006863911748807735	non anotated	specific non annotated	C20H22O9	[M - H2O + H]+	Nigracin
206	15883	851.3225	4.03	0.00031777262650438984	non anotated	not interesting	not available	not available	not available
207	15888	853.3378	4.03	0.0009190271674518227	non anotated	not interesting	not available	not available	not available
208	9509	404.1523	4.04	0.00040635187989287796	non anotated	not interesting	C20H38O2	[M - H2O + H]+	Gadoleic acid
209	15504	692.3276	4.04	0.0004013235603528664	non anotated	not interesting	not available	not available	not available
210	15553	704.328	4.05	0.00015230210666964276	non anotated	not interesting	not available	not available	not available
211	11070	443.1871	4.05	0.00343056934612521	non anotated	not interesting	C32H32O7	[M - H2O + H]+	not available
212	8443	363.1495	4.06	0.001606007200073114	non anotated	not interesting	C29H48O2	[M + H]+	not available
213	15812	812.3096	4.06	0.0008300899258551908	non anotated	not interesting	not available	not available	not available
214	15618	725.2914	4.06	0.0004765883107350782	non anotated	not interesting	not available	not available	not available
215	11501	453.648	4.07	0.00028822529352110957	non anotated	not interesting	not available	not available	not available
216	15773	790.3278	4.07	0.0034147518473457267	non anotated	not interesting	not available	not available	not available
217	15784	800.3098	4.08	0.0003320198926043434	non anotated	not interesting	not available	not available	not available
218	15751	778.3281	4.08	0.0010175825129973431	non anotated	not interesting	not available	not available	not available
219	9111	387.6649	4.08	0.00016684097320128385	non anotated	not interesting	C17H17NO3	[M + H]+	p-coumaroyltyramine
220	15787	802.291	4.08	0.0003837618954625891	non anotated	not interesting	not available	not available	not available
221	12881	489.3566	4.09	0.00010746440713232163	non anotated	not interesting	C22H32O3	[M + Na]+	14S-hydroxy-4Z,7Z,10Z,12E,16Z,19Z-docosahexaenoic acid
222	10879	439.3571	4.1	0.00033780640886946586	annotated	not interesting	not available	not available	not available
223	9927	414.1836	4.1	0.047138485970390887	non anotated	specific non annotated	C15H18O8	[M - H2O + H]+	1-p-Coumarylglucose
224	15840	827.3584	4.11	0.012639838464246234	non anotated	specific non annotated	not available	not available	not available
225	11687	457.3674	4.11	0.0007197145609507369	annotated	not interesting	C16H16O3	[M + K]+	Calostomal
226	6563	318.7066	4.11	0.00024507185427425233	non anotated	not interesting	C9H14O3S2	[M + H]+	not available
227	11914	464.6862	4.11	0.0004981864767608606	non anotated	not interesting	not available	not available	not available
228	15851	833.8598	4.11	0.0004397546091747115	non anotated	not interesting	not available	not available	not available
229	15841	827.8602	4.11	0.000998888794531437	non anotated	not interesting	not available	not available	not available
230	15876	849.3399	4.11	0.0007084944192228588	non anotated	not interesting	not available	not available	not available
231	9187	392.1704	4.12	0.0002579045450613246	non anotated	not interesting	C35H41NO5	[M + H]+	not available
232	11335	450.1932	4.12	0.0012533490021649357	non anotated	not interesting	C12H14O3	[M + H3N + H]+	5-(2-Methylphenyl)-5-oxovaleric acid
233	15859	839.358	4.12	0.002178846540730058	non anotated	not interesting	not available	not available	not available
234	10077	420.1826	4.12	0.009715145387523483	non anotated	specific non annotated	C13H18O5	[M + H]+	not available
235	12382	475.3777	4.12	0.002552982844369418	non anotated	not interesting	C14H24O2	[M - H4O2 + H]+	Myristic Acid Alkyne
236	11635	457.1848	4.14	0.000397157815680647	non anotated	not interesting	not available	not available	not available
237	10635	433.173	4.15	0.0013340787988259997	non anotated	not interesting	not available	not available	not available
238	15527	698.2801	4.15	0.0013965818943309117	non anotated	not interesting	not available	not available	not available
239	12248	472.1663	4.15	0.00035040143735061224	non anotated	not interesting	C14H18N2O3	[M + K]+	not available
240	15475	684.2645	4.15	0.0002594326648053237	non anotated	not interesting	not available	not available	not available
241	9024	385.1622	4.16	0.00020544268904581256	non anotated	not interesting	C16H16O6	[M + H]+	Prawgol
242	9128	389.1304	4.17	0.0002885983309438694	non anotated	not interesting	not available	not available	not available
243	6379	316.3214	4.18	0.00016744222690584984	non anotated	not interesting	C30H30O6	[M - H4O2 + H]+	not available
244	5320	299.2582	4.19	8.241180493800012e-05	non anotated	not interesting	C32H34O13	[M - H2O + H]+	not available
245	10794	437.3629	4.19	0.0003013081923356427	non anotated	not interesting	not available	not available	not available
246	15761	784.3144	4.19	0.00036148928387978084	non anotated	not interesting	not available	not available	not available
247	15891	855.3536	4.19	0.0006784863530930437	non anotated	not interesting	not available	not available	not available
248	15714	762.3325	4.19	0.002430134800024914	non anotated	not interesting	not available	not available	not available
249	10480	428.1807	4.19	0.00345828804412392	non anotated	not interesting	C21H22O4	[M + H3N + H]+	8-geranoxy-psoralen
250	15788	802.3275	4.19	0.00074530610925828	non anotated	not interesting	not available	not available	not available
251	4338	281.2477	4.19	0.00011344359064262136	annotated	not interesting	C13H12O4	[M + H]+	4,5-dimethoxynaphthalene-2-carboxylic acid
252	3793	269.2112	4.2	0.0005914871146561476	non anotated	not interesting	not available	not available	not available
253	4625	287.2218	4.2	0.0008533771585390792	non anotated	not interesting	C15H20O	[M + H]+	not available
