row ID,row m/z,retention time (min),annotation,LQ-01-61-66_pos.mzXML,status
13385,465.37391662597656,6.2814250000000005,non anotated,0.7315864163258058,not interesting
13386,609.4131622314453,6.753658333333333,non anotated,0.7547219594880633,not interesting
13387,193.1950225830078,6.381883333333334,non anotated,1.0,specific non annotated
13388,431.35378011067706,5.942600000000001,non anotated,1.0,specific non annotated
13389,205.19546508789065,5.933361111111111,non anotated,0.5049546807008106,not interesting
13390,604.4573059082031,6.753658333333333,non anotated,1.0,specific non annotated
13391,261.1855163574219,5.936172222222223,non anotated,0.4823980550037129,not interesting
13392,417.33790079752606,5.673027777777778,non anotated,1.0,specific non annotated
13393,442.06589762369794,1.2374611111111111,non anotated,0.5751651520076525,not interesting
13394,151.1483383178711,5.565341666666666,non anotated,0.4115809556560604,not interesting
13395,239.62255096435547,4.215566666666667,non anotated,1.0,specific non annotated
13396,275.2003936767578,6.372416666666668,annotated,0.2915432996798575,not interesting
13397,565.3873596191406,6.306441666666666,non anotated,1.0,specific non annotated
13398,447.3473714192708,5.326511111111111,non anotated,1.0,specific non annotated
13399,467.3885955810547,6.7605,annotated,1.0,specific annotated
13400,405.3532257080078,5.646216666666667,non anotated,0.3624704089830327,not interesting
13402,515.3730773925781,4.994016666666667,annotated,1.0,specific annotated
13403,137.13270823160806,5.933361111111111,non anotated,1.0,specific non annotated
13411,301.7133433024089,5.919927777777777,non anotated,1.0,specific non annotated
13417,525.3941040039062,6.2814250000000005,non anotated,1.0,specific non annotated
