name,directoryName,pathway,pathwayProbability,superclass,superclassProbability,class,classProbability,ClassyFirePrediction,ClassyFirePredictionProbability
11611,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10459_Celastraceae_pos_SIRIUS_11611,Terpenoids,0.9492298364639282,Sesquiterpenoids,0.946056604385376,N/A,0.0,Dicarboxylic acids and derivatives,0.6538274884223938
1109,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1045_Celastraceae_pos_SIRIUS_1109,Terpenoids,0.9992377161979675,Triterpenoids,0.9839178323745728,N/A,0.0,Triterpenoids,0.9912360310554504
11612,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10460_Celastraceae_pos_SIRIUS_11612,Terpenoids,0.9734787344932556,Sesquiterpenoids,0.428799569606781,Trichothecane sesquiterpenoids,0.7336263060569763,Sesquiterpenoids,0.5931803584098816
11613,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10461_Celastraceae_pos_SIRIUS_11613,Terpenoids,0.9960413575172424,Sesquiterpenoids,0.8528779745101929,Agarofuran sesquiterpenoids,0.9319315552711487,Agarofurans,0.9773801565170288
11614,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10462_Celastraceae_pos_SIRIUS_11614,Terpenoids,0.9891630411148071,Sesquiterpenoids,0.9516318440437317,N/A,0.0,Agarofurans,0.616976261138916
11615,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10463_Celastraceae_pos_SIRIUS_11615,Terpenoids,0.6721769571304321,Sesquiterpenoids,0.3766539692878723,N/A,0.0,Prenol lipids,0.7258911728858948
11617,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10465_Celastraceae_pos_SIRIUS_11617,Terpenoids,0.9805014729499817,N/A,0.0,N/A,0.0,Diterpenoids,0.5750402808189392
11619,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10467_Celastraceae_pos_SIRIUS_11619,Terpenoids,0.7620789408683777,Diterpenoids,0.34528279304504395,N/A,0.0,Prenol lipids,0.6639355421066284
11621,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10468_Celastraceae_pos_SIRIUS_11621,Terpenoids,0.9260410070419312,Sesquiterpenoids,0.5392098426818848,N/A,0.0,Sesquiterpenoids,0.5550843477249146
1110,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1046_Celastraceae_pos_SIRIUS_1110,Alkaloids,0.6589654088020325,N/A,0.0,N/A,0.0,Pyridines and derivatives,0.568636417388916
11624,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10470_Celastraceae_pos_SIRIUS_11624,Terpenoids,0.9878891706466675,Sesquiterpenoids,0.9808939695358276,N/A,0.0,Sesquiterpenoids,0.6332017183303833
11625,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10471_Celastraceae_pos_SIRIUS_11625,Terpenoids,0.9649454951286316,Sesquiterpenoids,0.9363096952438354,N/A,0.0,Sesquiterpenoids,0.9628297686576843
11626,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10472_Celastraceae_pos_SIRIUS_11626,Terpenoids,0.9547971487045288,Sesquiterpenoids,0.5055904388427734,N/A,0.0,Prenol lipids,0.5341583490371704
11627,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10473_Celastraceae_pos_SIRIUS_11627,Polyketides,0.9817935824394226,N/A,0.0,N/A,0.0,Cresols,0.525150716304779
11628,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10474_Celastraceae_pos_SIRIUS_11628,Amino acids and Peptides,0.5632443428039551,N/A,0.0,N/A,0.0,Benzene and substituted derivatives,0.7668267488479614
11629,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10475_Celastraceae_pos_SIRIUS_11629,Terpenoids,0.9980933666229248,Diterpenoids,0.7092944979667664,Tetracyclic diterpenoids,0.38383346796035767,Agarofurans,0.6189755797386169
11630,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10476_Celastraceae_pos_SIRIUS_11630,Terpenoids,0.9860882759094238,Meroterpenoids,0.9874189496040344,Prenyl quinone meroterpenoids,0.9847426414489746,Vitamin E compounds,0.8850037455558777
11631,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10477_Celastraceae_pos_SIRIUS_11631,Shikimates and Phenylpropanoids,0.9983429312705994,Flavonoids,0.998572587966919,Flavanones,0.8679790496826172,O-methylated flavonoids,0.7999930381774902
11632,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10478_Celastraceae_pos_SIRIUS_11632,Terpenoids,0.9957936406135559,Sesquiterpenoids,0.9725453853607178,Agarofuran sesquiterpenoids,0.9907378554344177,Agarofurans,0.9998500943183899
11633,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10479_Celastraceae_pos_SIRIUS_11633,Terpenoids,0.9807108640670776,Diterpenoids,0.3867626488208771,N/A,0.0,Prenol lipids,0.6470625400543213
11634,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10480_Celastraceae_pos_SIRIUS_11634,Terpenoids,0.4978368878364563,Sesquiterpenoids,0.4849953055381775,N/A,0.0,Lipids and lipid-like molecules,0.6977695226669312
11636,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10481_Celastraceae_pos_SIRIUS_11636,Terpenoids,0.9825953841209412,Diterpenoids,0.8074586987495422,Abietane diterpenoids,0.5556823015213013,Diterpenoids,0.7649043798446655
11637,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10482_Celastraceae_pos_SIRIUS_11637,Terpenoids,0.9770606160163879,N/A,0.0,N/A,0.0,Prenol lipids,0.8495612740516663
11638,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10483_Celastraceae_pos_SIRIUS_11638,Terpenoids,0.978162944316864,Sesquiterpenoids,0.9054363369941711,Trichothecane sesquiterpenoids,0.8192737102508545,Trichothecenes,0.7678086161613464
11639,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10484_Celastraceae_pos_SIRIUS_11639,Terpenoids,0.9955911636352539,Sesquiterpenoids,0.9936715960502625,Agarofuran sesquiterpenoids,0.98873370885849,Agarofurans,0.998829185962677
11640,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10485_Celastraceae_pos_SIRIUS_11640,Terpenoids,0.9826273322105408,Sesquiterpenoids,0.6846234202384949,Agarofuran sesquiterpenoids,0.7029135823249817,Agarofurans,0.6883154511451721
11641,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10486_Celastraceae_pos_SIRIUS_11641,Terpenoids,0.9869148135185242,Sesquiterpenoids,0.8213874101638794,Daucane sesquiterpenoids,0.4478340446949005,Prenol lipids,0.7272844314575195
11642,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10487_Celastraceae_pos_SIRIUS_11642,Terpenoids,0.984343945980072,Sesquiterpenoids,0.38973063230514526,N/A,0.0,Prenol lipids,0.8407215476036072
11643,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10488_Celastraceae_pos_SIRIUS_11643,Terpenoids,0.9530090689659119,N/A,0.0,N/A,0.0,Lipids and lipid-like molecules,0.8400020599365234
11644,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10489_Celastraceae_pos_SIRIUS_11644,Terpenoids,0.5786109566688538,Sesquiterpenoids,0.3323310911655426,N/A,0.0,Benzene and substituted derivatives,0.8721898794174194
1112,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1048_Celastraceae_pos_SIRIUS_1112,Terpenoids,0.9933939576148987,Triterpenoids,0.7994636297225952,N/A,0.0,Triterpenoids,0.8263322710990906
11646,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10490_Celastraceae_pos_SIRIUS_11646,Amino acids and Peptides,0.8496934175491333,Small peptides,0.8216202259063721,Dipeptides,0.7158768773078918,Benzamides,0.6223670244216919
11647,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10491_Celastraceae_pos_SIRIUS_11647,Terpenoids,0.9958694577217102,Steroids,0.9613754749298096,Androstane steroids,0.9777385592460632,Androgens and derivatives,0.9646307229995728
11648,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10492_Celastraceae_pos_SIRIUS_11648,Terpenoids,0.9983777403831482,Triterpenoids,0.913628339767456,Lupane triterpenoids,0.45955100655555725,Triterpenoids,0.8357234597206116
11649,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10493_Celastraceae_pos_SIRIUS_11649,Terpenoids,0.9828470945358276,Sesquiterpenoids,0.9611358046531677,Daucane sesquiterpenoids,0.6594630479812622,Sesquiterpenoids,0.7751977443695068
11650,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10494_Celastraceae_pos_SIRIUS_11650,Terpenoids,0.984647274017334,Sesquiterpenoids,0.9568595886230469,N/A,0.0,Sesquiterpenoids,0.7826620936393738
11652,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10496_Celastraceae_pos_SIRIUS_11652,Terpenoids,0.7452729940414429,Tryptophan alkaloids,0.6524457335472107,N/A,0.0,Prenol lipids,0.6784442067146301
11653,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10497_Celastraceae_pos_SIRIUS_11653,Terpenoids,0.9947229027748108,Triterpenoids,0.9063884615898132,Ursane and Taraxastane triterpenoids,0.5197853446006775,3-carboxy steroids,0.7579588294029236
11654,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10498_Celastraceae_pos_SIRIUS_11654,Terpenoids,0.9798669815063477,Sesquiterpenoids,0.9252551198005676,Agarofuran sesquiterpenoids,0.938027024269104,Agarofurans,0.9787898063659668
11655,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10499_Celastraceae_pos_SIRIUS_11655,Shikimates and Phenylpropanoids,0.999982476234436,Coumarins,0.9994962215423584,Furocoumarins,0.9873037934303284,Furanocoumarins,0.9896793961524963
1113,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1049_Celastraceae_pos_SIRIUS_1113,Terpenoids,0.9530702829360962,Sesquiterpenoids,0.7411795258522034,N/A,0.0,Prenol lipids,0.7117456197738647
105,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/104_Celastraceae_pos_SIRIUS_105,Terpenoids,0.9992366433143616,Triterpenoids,0.9990631341934204,Oleanane triterpenoids,0.6548489928245544,Triterpenoids,0.9985328316688538
11656,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10500_Celastraceae_pos_SIRIUS_11656,Terpenoids,0.6561402678489685,N/A,0.0,N/A,0.0,Benzene and substituted derivatives,0.5571052432060242
11658,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10501_Celastraceae_pos_SIRIUS_11658,Terpenoids,0.9825178980827332,Sesquiterpenoids,0.9830652475357056,Daucane sesquiterpenoids,0.5126103758811951,Sesquiterpenoids,0.5409930944442749
11659,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10502_Celastraceae_pos_SIRIUS_11659,Terpenoids,0.960748553276062,N/A,0.0,N/A,0.0,Prenol lipids,0.9072974324226379
11660,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10503_Celastraceae_pos_SIRIUS_11660,Terpenoids,0.9865370392799377,Triterpenoids,0.919877827167511,N/A,0.0,Triterpenoids,0.6525105237960815
11661,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10504_Celastraceae_pos_SIRIUS_11661,Terpenoids,0.9980029463768005,Sesquiterpenoids,0.9978112578392029,Agarofuran sesquiterpenoids,0.9922369718551636,Pentacarboxylic acids and derivatives,0.6149650812149048
11663,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10506_Celastraceae_pos_SIRIUS_11663,Terpenoids,0.6889976859092712,Sesquiterpenoids,0.4505510628223419,N/A,0.0,Cinnamic acid esters,0.9192607998847961
11664,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10507_Celastraceae_pos_SIRIUS_11664,Terpenoids,0.9798581600189209,Sesquiterpenoids,0.899377167224884,N/A,0.0,Benzoic acid esters,0.8305354118347168
11665,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10508_Celastraceae_pos_SIRIUS_11665,Terpenoids,0.8578138947486877,N/A,0.0,N/A,0.0,Benzoic acid esters,0.5994184017181396
11666,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10509_Celastraceae_pos_SIRIUS_11666,Terpenoids,0.9829289317131042,Sesquiterpenoids,0.7779622077941895,Trichothecane sesquiterpenoids,0.9212340712547302,Trichothecenes,0.923770010471344
1114,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1050_Celastraceae_pos_SIRIUS_1114,Terpenoids,0.9976189732551575,Triterpenoids,0.9902526140213013,Ursane and Taraxastane triterpenoids,0.4871595501899719,Triterpenoids,0.861918568611145
11667,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10510_Celastraceae_pos_SIRIUS_11667,Terpenoids,0.955910325050354,Sesquiterpenoids,0.9673449993133545,N/A,0.0,Sesquiterpenoids,0.8248905539512634
11668,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10511_Celastraceae_pos_SIRIUS_11668,Terpenoids,0.9029656052589417,Sesquiterpenoids,0.8921305537223816,N/A,0.0,Sesquiterpenoids,0.5671603679656982
11669,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10512_Celastraceae_pos_SIRIUS_11669,Terpenoids,0.9974551200866699,Diterpenoids,0.6682027578353882,Paraliane diterpenoids,0.4961963891983032,Diterpenoids,0.5413440465927124
11670,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10513_Celastraceae_pos_SIRIUS_11670,Terpenoids,0.9902849793434143,Sesquiterpenoids,0.9444945454597473,Agarofuran sesquiterpenoids,0.8332535624504089,Agarofurans,0.9962679147720337
11671,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10514_Celastraceae_pos_SIRIUS_11671,Terpenoids,0.9607443809509277,Sesquiterpenoids,0.6997438669204712,N/A,0.0,Prenol lipids,0.749626874923706
11672,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10515_Celastraceae_pos_SIRIUS_11672,Terpenoids,0.9840508699417114,Steroids,0.12186034768819809,Androstane steroids,0.3336125910282135,Diterpenoids,0.8352645039558411
11673,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10516_Celastraceae_pos_SIRIUS_11673,Terpenoids,0.9348701238632202,Sesquiterpenoids,0.36482110619544983,N/A,0.0,Organothiophosphorus compounds,0.6723406910896301
11674,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10517_Celastraceae_pos_SIRIUS_11674,Terpenoids,0.9873656630516052,Sesquiterpenoids,0.6825208067893982,N/A,0.0,Benzoic acid esters,0.7837055325508118
1115,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1051_Celastraceae_pos_SIRIUS_1115,Terpenoids,0.916384220123291,Sesquiterpenoids,0.3926173448562622,N/A,0.0,Benzenoids,0.8278049230575562
11678,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10521_Celastraceae_pos_SIRIUS_11678,Terpenoids,0.9968507289886475,Diterpenoids,0.5023181438446045,N/A,0.0,Diterpenoids,0.741934061050415
11679,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10522_Celastraceae_pos_SIRIUS_11679,Terpenoids,0.9871146082878113,Sesquiterpenoids,0.9712774157524109,Agarofuran sesquiterpenoids,0.6430350542068481,Agarofurans,0.9076862335205078
11680,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10523_Celastraceae_pos_SIRIUS_11680,Terpenoids,0.8908309936523438,N/A,0.0,N/A,0.0,Prenol lipids,0.8285406231880188
11681,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10524_Celastraceae_pos_SIRIUS_11681,Terpenoids,0.981849193572998,Sesquiterpenoids,0.9672439694404602,N/A,0.0,Sesquiterpenoids,0.61457359790802
11683,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10526_Celastraceae_pos_SIRIUS_11683,Terpenoids,0.9732716679573059,N/A,0.0,N/A,0.0,Cinnamic acid esters,0.745966911315918
11684,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10527_Celastraceae_pos_SIRIUS_11684,Terpenoids,0.985271692276001,N/A,0.0,N/A,0.0,Agarofurans,0.5083988904953003
11685,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10528_Celastraceae_pos_SIRIUS_11685,Terpenoids,0.9548673629760742,Apocarotenoids,0.9979168772697449,Megastigmanes,0.9714531898498535,Alkyl glycosides,0.9750881791114807
11686,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10529_Celastraceae_pos_SIRIUS_11686,Amino acids and Peptides,0.3406810462474823,N/A,0.0,N/A,0.0,Organic sulfuric acids and derivatives,0.5422930717468262
11687,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10530_Celastraceae_pos_SIRIUS_11687,Terpenoids,0.6405139565467834,N/A,0.0,N/A,0.0,Ketones,0.5158968567848206
11688,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10531_Celastraceae_pos_SIRIUS_11688,Terpenoids,0.9953932166099548,Sesquiterpenoids,0.9965234994888306,Agarofuran sesquiterpenoids,0.9942411184310913,Pentacarboxylic acids and derivatives,0.625561535358429
11690,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10532_Celastraceae_pos_SIRIUS_11690,Shikimates and Phenylpropanoids,0.7590960264205933,Coumarins,0.8324519395828247,Simple coumarins,0.7343924641609192,"Amino acids, peptides, and analogues",0.5020811557769775
11691,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10533_Celastraceae_pos_SIRIUS_11691,Alkaloids,0.9730905890464783,N/A,0.0,N/A,0.0,Benzene and substituted derivatives,0.5633981823921204
11692,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10534_Celastraceae_pos_SIRIUS_11692,Terpenoids,0.9957976341247559,Diterpenoids,0.6445449590682983,Paraliane diterpenoids,0.37199142575263977,Benzoic acid esters,0.9396450519561768
11695,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10536_Celastraceae_pos_SIRIUS_11695,Terpenoids,0.888214111328125,Sesquiterpenoids,0.3369218707084656,N/A,0.0,Prenol lipids,0.5698545575141907
11696,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10537_Celastraceae_pos_SIRIUS_11696,Terpenoids,0.7871118187904358,Steroids,0.161002978682518,Cholane steroids,0.5520559549331665,"Hydroxy bile acids, alcohols and derivatives",0.7413856983184814
11697,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10538_Celastraceae_pos_SIRIUS_11697,Terpenoids,0.8913884162902832,Sesquiterpenoids,0.8652024269104004,Drimane sesquiterpenoids,0.3945765793323517,Cyclic alcohols and derivatives,0.6286466717720032
11698,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10539_Celastraceae_pos_SIRIUS_11698,Terpenoids,0.9452298283576965,Sesquiterpenoids,0.8581298589706421,Trichothecane sesquiterpenoids,0.7691884636878967,Trichothecenes,0.8294612169265747
1117,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1053_Celastraceae_pos_SIRIUS_1117,Alkaloids,0.6775143146514893,N/A,0.0,N/A,0.0,Benzene and substituted derivatives,0.5548228621482849
11699,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10540_Celastraceae_pos_SIRIUS_11699,Fatty acids,0.9992244243621826,Octadecanoids,0.7307769656181335,Other Octadecanoids,0.8495014309883118,Long-chain fatty acids,0.676343560218811
11700,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10541_Celastraceae_pos_SIRIUS_11700,Shikimates and Phenylpropanoids,0.9994169473648071,Coumarins,0.9974080920219421,Simple coumarins,0.9741429090499878,Terpene lactones,0.5679682493209839
11701,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10542_Celastraceae_pos_SIRIUS_11701,Terpenoids,0.9376159310340881,Sesquiterpenoids,0.6042381525039673,Trichothecane sesquiterpenoids,0.7968919277191162,Trichothecenes,0.7333312630653381
11702,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10543_Celastraceae_pos_SIRIUS_11702,Terpenoids,0.9773290753364563,Sesquiterpenoids,0.3786347508430481,N/A,0.0,Prenol lipids,0.9121559858322144
11703,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10544_Celastraceae_pos_SIRIUS_11703,Terpenoids,0.9816290736198425,Sesquiterpenoids,0.9823351502418518,N/A,0.0,Agarofurans,0.5317195653915405
11704,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10545_Celastraceae_pos_SIRIUS_11704,Polyketides,0.9131734371185303,Chromanes,0.8011372089385986,N/A,0.0,Chromones,0.6161331534385681
11705,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10546_Celastraceae_pos_SIRIUS_11705,Terpenoids,0.938381016254425,Sesquiterpenoids,0.7156590819358826,N/A,0.0,Sesquiterpenoids,0.588616669178009
11706,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10547_Celastraceae_pos_SIRIUS_11706,Terpenoids,0.4910408854484558,N/A,0.0,N/A,0.0,Cyclic alcohols and derivatives,0.8035366535186768
11707,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10548_Celastraceae_pos_SIRIUS_11707,Polyketides,0.6940119862556458,N/A,0.0,N/A,0.0,Prenol lipids,0.7241535186767578
11708,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10549_Celastraceae_pos_SIRIUS_11708,Shikimates and Phenylpropanoids,0.9193832874298096,N/A,0.0,N/A,0.0,Pyranones and derivatives,0.6673431992530823
1120,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1054_Celastraceae_pos_SIRIUS_1120,Terpenoids,0.8955512642860413,N/A,0.0,N/A,0.0,"Amino acids, peptides, and analogues",0.8941492438316345
11709,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10550_Celastraceae_pos_SIRIUS_11709,Fatty acids,0.756750762462616,Spingolipids,0.7202223539352417,Sphingoid bases,0.7006509304046631,"1,2-aminoalcohols",0.572166919708252
11710,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10551_Celastraceae_pos_SIRIUS_11710,Terpenoids,0.973639965057373,N/A,0.0,N/A,0.0,Agarofurans,0.5715323686599731
11711,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10552_Celastraceae_pos_SIRIUS_11711,Terpenoids,0.9814020991325378,Sesquiterpenoids,0.9855455756187439,Trichothecane sesquiterpenoids,0.8566426634788513,Trichothecenes,0.7066311240196228
11712,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10553_Celastraceae_pos_SIRIUS_11712,Terpenoids,0.9447321891784668,N/A,0.0,N/A,0.0,Cinnamic acid esters,0.707733690738678
11713,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10554_Celastraceae_pos_SIRIUS_11713,Terpenoids,0.9800312519073486,Diterpenoids,0.41832035779953003,N/A,0.0,Diterpenoids,0.5757406949996948
11714,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10555_Celastraceae_pos_SIRIUS_11714,N/A,0.0,N/A,0.0,N/A,0.0,"Amino acids, peptides, and analogues",0.8394516706466675
11716,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10557_Celastraceae_pos_SIRIUS_11716,Terpenoids,0.938816487789154,Sesquiterpenoids,0.574917197227478,N/A,0.0,Oxepanes,0.5013176798820496
11718,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10559_Celastraceae_pos_SIRIUS_11718,Amino acids and Peptides,0.49557459354400635,N/A,0.0,N/A,0.0,Benzenesulfonamides,0.5408759117126465
1121,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/1055_Celastraceae_pos_SIRIUS_1121,Terpenoids,0.941544234752655,Diterpenoids,0.7735393047332764,N/A,0.0,Diterpenoids,0.801004946231842
11719,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10560_Celastraceae_pos_SIRIUS_11719,Terpenoids,0.8565343022346497,Diterpenoids,0.3906071186065674,N/A,0.0,Prenol lipids,0.6941767930984497
11720,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10561_Celastraceae_pos_SIRIUS_11720,Terpenoids,0.9723366498947144,Diterpenoids,0.6196346282958984,N/A,0.0,Hydroxysteroids,0.5367860198020935
11721,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10562_Celastraceae_pos_SIRIUS_11721,Terpenoids,0.808128833770752,Sesquiterpenoids,0.43332141637802124,N/A,0.0,Prenol lipids,0.524233341217041
11722,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10563_Celastraceae_pos_SIRIUS_11722,Terpenoids,0.8645623922348022,Sesquiterpenoids,0.7690193057060242,N/A,0.0,Carboxylic acids,0.5087264180183411
11723,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10564_Celastraceae_pos_SIRIUS_11723,Terpenoids,0.9768847823143005,Sesquiterpenoids,0.8971909880638123,N/A,0.0,Sesquiterpenoids,0.963651716709137
11724,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10565_Celastraceae_pos_SIRIUS_11724,Fatty acids,0.8586475253105164,Fatty acyls,0.489498496055603,Fatty alcohols,0.41570010781288147,Long-chain fatty alcohols,0.5129488110542297
11725,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10566_Celastraceae_pos_SIRIUS_11725,Terpenoids,0.9922551512718201,Sesquiterpenoids,0.9632389545440674,N/A,0.0,Terpene lactones,0.6362526416778564
11727,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10567_Celastraceae_pos_SIRIUS_11727,Terpenoids,0.7247745394706726,Apocarotenoids,0.43585914373397827,N/A,0.0,Sesquiterpenoids,0.5259557962417603
11728,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/10568_Celastraceae_pos_SIRIUS_11728,Terpenoids,0.9887795448303223,Sesquiterpenoids,0.8007766604423523,N/A,0.0,Sesquiterpenoids,0.745628833770752
